IQ,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,branch_encoded,KT,CGPA_Final,Placement
100.0,5.0,0,7.0,10.0,0,1,2,5.35,0
94.0,7.829325294332513,1,6.612519839454933,8.0,4,3,3,7.267999999999999,1
88.0,1.0,1,3.0,0.0,6,4,1,7.46,1
103.0,8.0,0,4.496111144015586,6.4841028189364796,3,1,2,9.53,0
94.0,5.965549790540024,0,8.0,10.0,3,1,3,4.688000000000001,0
108.0,4.473643362662493,1,4.191874669448339,2.0,3,2,1,8.73,1
98.0,4.848839799147115,1,5.326197734880459,4.18242135561856,2,1,0,4.63,0
90.0,9.0,0,3.818231142412891,9.383581471620033,4,2,4,5.47,1
96.0,1.0,0,4.825649997699582,3.6387906276386843,1,2,3,6.0375000000000005,0
98.0,4.0,0,5.854157724375941,7.0,1,1,3,6.859999999999999,0
92.0,8.876509953635988,0,0.0,10.0,1,1,2,7.45,1
98.0,6.667626357237552,1,5.450514610183738,9.0,3,1,3,8.71,0
126.0,9.0,1,6.0,2.0,5,2,3,7.715,1
120.0,6.750560447953781,1,5.939920359163466,3.212881341970215,2,4,3,6.314,0
99.0,5.151256978972025,0,5.176564971700358,4.0,2,3,3,4.945,0
117.0,6.547568539895991,0,5.513494080993251,3.0988321418262927,2,1,0,7.42,0
90.0,1.6664855398296794,1,2.537111140497071,2.0,3,2,6,6.37,0
104.0,5.01169170172636,1,10.0,10.0,4,1,4,9.48,1
89.0,4.714207063498861,0,7.0,6.974722809351217,3,3,3,7.8500000000000005,1
108.0,8.105098461501612,0,5.707867211742176,9.0,2,1,3,8.47,0
100.0,7.0,0,0.0,4.740576009396678,2,1,3,7.7,0
103.0,8.0,1,4.671169117516442,5.996470291666695,3,2,3,6.69,0
104.0,10.0,0,4.821792430777908,6.6738185000888635,4,2,3,7.494,0
99.0,5.75469409196657,1,5.3930609189665795,5.0,2,1,0,6.994999999999999,0
120.0,7.0,0,4.757279378439716,3.9723162588727536,2,2,3,6.71,0
108.0,4.140804873831144,0,4.211392743323632,3.0,3,2,2,5.93,1
92.0,4.782850322724659,1,4.532402721939192,5.952881111977662,3,1,2,7.665,0
105.0,6.301451650402239,0,4.72122907237252,4.0,5,1,2,9.88,1
96.0,7.030701937292367,0,5.664145021373155,4.851365358969042,5,1,3,7.67,0
99.0,5.0,0,1.0,1.0,4,2,2,7.4399999999999995,1
92.0,6.318087150934019,0,9.0,10.0,2,2,1,7.55,0
109.0,8.0,0,5.0,5.694258589458757,3,2,3,7.31,0
106.0,9.0,0,2.0,6.594633669898183,3,2,3,7.99,1
87.0,4.946588219876567,1,1.0,4.853268825147813,2,1,3,7.28,0
90.0,3.9729492171978045,1,6.29,8.28229971663877,3,1,5,6.833333333333333,0
105.0,9.0,0,4.335155221567881,6.776777449929883,3,2,4,7.214,0
91.0,7.0,0,3.0,9.0,1,1,0,5.47,1
130.0,10.0,1,2.0,5.0,1,3,6,6.046666666666667,0
106.0,3.8358676077371037,1,4.0,2.0,3,1,2,8.193999999999999,0
104.0,9.0,0,8.0,3.0,7,1,1,7.326666666666667,0
97.0,5.0,0,5.201188205415029,4.652705773186208,2,2,1,7.540000000000001,0
104.0,9.0,0,2.30698371497817,4.0,5,1,2,2.28,1
101.0,6.0,0,4.5227648426532525,5.7373943610122495,2,2,3,8.55,0
102.0,4.76641295127876,0,4.371143197212465,4.0,3,1,2,7.130000000000001,0
105.0,5.0,0,4.132897733613689,2.0,2,3,3,7.99,0
102.0,3.0,0,9.0,6.080291941324791,3,2,2,7.18,1
121.0,7.0,1,9.5,10.0,0,1,2,6.0,0
105.0,2.0,0,3.279013808632687,5.153683585999186,0,0,2,6.2,0
100.0,5.2787605891066995,0,4.770343439841344,5.0,3,1,2,6.3950000000000005,0
105.0,1.0,0,10.0,7.0,4,1,4,5.99,0
106.0,7.509705812350131,0,1.0,5.0,1,2,3,6.613333333333333,0
98.0,1.0,1,1.0,3.1955443699501878,1,1,3,7.272,1
98.0,5.326764902570481,1,5.33115893085747,4.532391006339267,2,1,0,7.16,0
102.0,5.332161480447002,1,4.2765969659849645,5.784815214110614,2,2,5,7.92,0
88.0,8.073224097858692,1,7.61030891462239,5.8,4,4,2,5.58,0
116.0,5.0,0,2.0,6.0,0,4,9,6.199999999999999,0
107.0,2.0,0,4.060043305075887,2.0,3,2,4,9.52,1
103.0,10.0,0,5.2882386586556045,10.0,3,2,3,7.414999999999999,1
103.0,4.0,0,3.7238651277878745,6.093010000202353,3,1,6,8.15,0
110.0,1.0,1,3.3074412471671764,3.0,0,2,3,6.3,1
121.0,7.388834296089236,0,10.0,7.051450677367285,5,2,5,9.03,1
110.0,8.0,0,3.467954456241607,7.308682307367182,2,2,6,7.87,0
116.0,9.0,0,10.0,8.458073651004291,5,1,2,9.31,1
96.0,4.0,0,4.898766547820905,4.814552798145385,2,2,3,7.510000000000001,0
113.0,6.0,1,9.0,5.0,3,2,3,4.54,0
73.0,5.949809159643117,0,8.006050591915809,5.072723293911661,5,4,2,5.7316666666666665,0
104.0,4.0,0,9.0,4.0,4,1,0,5.191666666666666,0
76.0,1.811635062764804,1,9.0,7.0,2,2,1,7.8950000000000005,0
99.0,5.4042358932379315,0,5.014071107832102,5.0,3,1,1,7.39,0
99.0,3.7440331005119987,1,4.09315416611463,2.0,3,2,2,5.163333333333333,0
104.0,2.0,0,6.0,3.4619929979535264,2,2,3,8.0175,0
83.0,6.056934980364858,1,4.0,5.768220368010628,5,1,1,8.32,1
114.0,5.105915618859186,0,3.8736533144305767,3.0,2,1,3,7.409999999999999,0
123.0,9.90773260000896,0,0.0,4.0,1,1,1,8.1875,0
90.0,5.0,1,6.7736006745910515,7.0,4,1,3,4.5975,0
109.0,9.0,1,4.651325355207224,6.029018203694497,3,2,3,6.8759999999999994,0
106.0,3.7590546725675758,1,3.8235660720590943,1.0,3,1,1,6.79,0
102.0,9.0,1,6.171844076925215,7.0,2,4,1,6.39,1
98.0,10.0,1,9.0,10.0,1,2,0,8.023333333333333,0
114.0,7.0,1,7.0,3.0,5,1,2,5.203333333333333,0
105.0,3.7420408976383825,0,3.8382955207718794,1.0,2,2,1,7.9325,0
115.0,4.0,0,2.0,2.0,1,1,3,6.5280000000000005,0
104.0,9.0,0,0.0,5.043540859017577,2,1,3,6.5325,0
105.0,6.0,0,1.0,2.0,0,4,3,9.16,0
93.0,5.0,1,6.4369353316283195,4.060831143001884,3,4,4,7.130000000000001,0
97.0,6.76,1,5.588586773713484,8.0,3,1,3,6.340000000000001,0
101.0,4.234940734367552,0,4.254976777083446,5.073840167949005,2,0,1,5.15,0
97.0,5.864428661232225,0,2.0,3.396529245691962,2,1,0,7.833333333333333,0
100.0,8.0,0,5.6968374520164815,5.064725433822893,2,3,1,5.512,0
120.0,9.0,0,5.0,7.505287032194667,3,1,6,8.275,0
58.0,8.0,1,3.917579089314554,9.0,5,1,0,5.26,0
89.0,1.0,0,2.0,2.167308530289052,1,1,1,7.1899999999999995,0
103.0,5.332997206744153,0,4.859897024200247,5.9460712393948505,3,2,3,7.15,1
100.0,5.078530714251599,1,4.952832978386901,4.709498997213391,2,2,2,5.76,0
102.0,5.693897927506317,1,6.0,6.103498278600764,2,4,6,8.1025,0
99.0,8.0,1,3.1403832757141394,8.589651989284743,4,1,5,6.23,1
101.0,5.406581351950621,1,6.0,4.0,2,4,4,7.503333333333334,0
125.0,3.0,0,8.641981937755045,3.0,1,3,4,6.140000000000001,0
96.0,7.0,1,6.228190362425824,7.0,5,1,3,7.6175,1
112.0,9.03,0,2.9939625073904494,7.681725574660479,1,1,2,6.3475,0
104.0,4.708917351849642,0,8.0,6.631887195369,3,2,2,5.723333333333334,1
89.0,8.0,1,6.890806526774522,10.0,1,4,4,6.595000000000001,0
95.0,6.068284813939883,1,5.366335875653405,8.0,2,2,3,7.226666666666667,0
95.0,4.0,1,7.0,7.203442634462419,1,2,2,6.942,0
102.0,6.281233606467477,1,5.179587275063849,7.0,3,2,2,9.42,1
100.0,4.82892594443943,1,8.0,5.801901982678846,1,4,3,9.48,0
105.0,5.566692064605029,1,4.746084093994924,4.678325327307615,2,2,3,6.93,0
110.0,3.4055904272442454,1,3.2395439349794337,1.0,2,2,3,8.61,0
92.0,1.0,1,6.188190170796815,2.7425841102040494,1,4,3,6.76,0
80.0,2.1123901645868735,1,3.7177927478745474,7.088706973260177,0,2,2,5.66,0
99.0,2.0,0,5.0,4.328635534697842,1,1,1,5.805999999999999,0
99.0,8.0,0,5.042017463392806,6.874543823523883,5,1,2,5.72,1
101.0,6.369904071391154,1,7.0,5.607599789849946,5,1,2,5.72,1
97.0,1.0,1,4.9357229771552085,3.0,2,1,2,5.573333333333333,0
89.0,8.69513760323461,0,2.0,8.0,2,3,3,8.025,1
98.0,5.621813397216734,0,4.0,4.588881800842236,3,1,3,5.986,0
102.0,4.877326657549595,1,9.0,6.221372673132535,3,2,2,6.41,0
97.0,6.566111864976804,1,5.633708081371704,5.056816322341167,4,1,1,8.88,0
90.0,2.8081209795174473,0,3.6856032557705127,7.728473214762502,0,4,6,5.91,1
99.0,4.649019516417521,0,8.0,5.240532151943201,3,2,1,5.106666666666667,0
90.0,9.0,0,8.0,10.0,5,2,2,7.0200000000000005,1
103.0,7.0,1,2.0,5.579744153655863,2,1,3,7.38,0
104.0,4.1285095228205755,1,4.152524808192421,3.0,2,2,2,6.44,0
91.0,1.0,0,4.216084682833859,4.807109526396731,0,2,2,7.4325,0
106.0,4.577366092794517,0,4.0,1.0,4,1,2,8.07,0
127.0,7.211195659221595,1,5.731981352805768,4.0,2,1,0,7.92,1
122.0,3.0,1,5.111373397184263,2.403007430394945,1,2,3,7.153999999999999,0
102.0,8.0,1,3.0,5.755016536639413,4,2,6,7.04,0
108.0,1.3595984711271711,0,9.0,5.0,4,1,6,3.356666666666667,0
90.0,8.0,1,2.293662596500244,8.0,5,1,5,8.006666666666666,1
101.0,6.107651911254408,0,6.0,4.0,5,1,2,7.508,0
104.0,9.0,0,10.0,7.474636561510122,4,3,1,9.56,0
108.0,3.166727666093358,1,8.24,5.0,4,1,2,3.9120000000000004,1
120.0,4.0,1,5.40467716580774,2.042465854817941,1,1,1,7.797499999999999,0
104.0,5.842857481000202,1,4.8143125106788744,6.244595775037979,3,2,3,9.74,1
99.0,5.866891882672068,0,4.0,4.573289016387404,2,3,3,7.7125,0
109.0,3.7456213779354606,0,4.012516795588599,1.0,3,2,1,6.596666666666667,1
99.0,10.0,0,5.89,10.0,3,1,3,7.765000000000001,0
105.0,4.912926737719982,1,3.5484762612601095,6.207846859643194,2,1,5,8.48,0
105.0,4.17308388814261,1,4.0,2.0,3,2,2,7.428,0
108.0,6.049095000114637,0,4.990195038888125,4.0,4,1,3,6.564,0
98.0,4.0,1,5.602227740082558,4.714820440932037,4,1,3,6.324999999999999,1
94.0,5.6240972928418245,1,6.339078262188686,5.0,1,4,1,5.71,0
117.0,4.4886382898954444,1,4.0,4.87059599568509,0,2,4,6.75,0
99.0,5.0,0,0.0,3.365241225742153,1,2,2,5.088,1
104.0,5.118545021764604,0,0.0,1.0,2,2,3,9.33,0
104.0,5.298665122070535,1,4.630416364544018,6.135898400593554,3,1,3,7.58,1
110.0,8.822979718819937,1,6.585914185758689,2.9565935322087764,7,1,3,5.890000000000001,0
101.0,5.0,0,5.417699948623817,5.393043291411331,3,1,0,8.18,1
97.0,5.0,1,5.462936567690715,4.999593815892986,2,1,0,8.87,0
90.0,3.0,1,6.646206988143774,8.0,3,1,3,5.715714285714286,1
93.0,7.169246076596345,0,6.137694882097904,10.0,3,1,3,6.28,0
82.0,10.0,0,5.89,10.0,2,4,1,7.62,0
100.0,2.0,0,4.762743054577189,1.0,2,2,0,2.92,0
114.0,10.0,1,10.0,10.0,5,2,5,5.2299999999999995,1
100.0,5.056283936175824,0,6.0,5.0,3,1,1,7.275999999999999,0
99.0,2.0,1,4.766947684610059,4.480515472650033,2,1,3,7.9125,0
85.0,1.0,1,4.0,5.0,0,3,4,7.354000000000001,0
101.0,6.0,0,4.7771968936682185,5.171362192579199,3,2,3,4.89,0
101.0,4.894010490270016,0,4.263394711821615,5.0,2,1,2,9.29,0
100.0,5.741242679050561,1,1.0,6.0,2,2,6,7.77,0
99.0,5.211083353936736,1,4.849338840014731,6.0,2,1,3,5.69,0
100.0,5.0,1,4.809480036549363,4.849743416217116,2,2,3,5.826666666666665,0
103.0,4.0,0,3.6591217881630342,5.666509750185359,3,1,6,6.125,0
127.0,4.535906657914346,0,8.0,5.483173772028284,0,2,0,8.642,1
94.0,2.0,0,5.6537679239046135,3.5228525953889545,1,3,3,6.82,0
99.0,4.420977441343542,1,10.0,6.620893401547264,3,2,2,5.65,0
101.0,5.240349238653483,0,4.6626607504690085,5.655925403370173,3,1,3,7.54,0
98.0,5.265681490615968,0,5.189023784562227,4.645454384584118,2,2,1,6.605,0
100.0,6.0,0,5.126825170496282,5.22782520778876,3,1,1,8.43,0
99.0,4.992634403678174,1,6.0,4.62897124840816,2,2,1,5.546666666666667,0
103.0,3.906338829725385,1,9.0,6.577600130832362,2,1,1,6.154999999999999,0
97.0,6.051401349492153,0,5.372553774644324,4.7021340360136605,4,1,3,5.66,0
96.0,5.949115782340989,1,5.3594616613454065,8.0,2,1,3,5.538,0
110.0,5.0,0,9.0,4.0585497376983,4,2,2,9.68,0
98.0,2.0,0,8.0,4.420970531922745,4,1,2,4.465999999999999,1
92.0,7.062364547327839,0,5.9206950413915855,10.0,2,1,3,6.7316666666666665,0
97.0,6.337892277409743,0,5.618044209445941,7.0,2,1,1,7.556666666666666,0
97.0,6.014359036602212,0,5.0,4.506260984561026,4,1,3,5.01,0
101.0,7.318096893320021,1,6.0,8.0,2,1,1,5.45,0
78.0,3.0,0,6.123701794828126,10.0,1,2,4,9.2075,0
101.0,4.987194326915414,1,9.0,6.442821419998944,3,2,2,8.0,0
83.0,1.0,1,3.0,9.0,0,1,4,8.83,1
96.0,4.806331175297803,0,4.898701895035476,6.435556187538072,3,2,3,6.686666666666667,1
70.0,2.528731214348859,0,8.0,8.4451384122257,3,1,2,4.9125,0
114.0,8.0,1,4.0,5.0,4,1,3,7.1274999999999995,1
98.0,5.370956161109241,0,5.621128793994718,6.0,3,1,0,7.103999999999999,1
100.0,4.535582392433426,0,10.0,5.937468952637728,3,2,1,5.76,0
88.0,5.0,0,6.0,10.0,1,1,1,8.254999999999999,0
111.0,3.4272184851600933,1,3.749353222575884,1.0,3,2,2,5.965,1
101.0,6.0,1,4.944949830484884,6.221269886778867,3,2,2,5.859999999999999,1
111.0,3.6344824947372345,0,3.6809481444125822,1.0,3,2,2,6.71,1
77.0,4.913121254661917,0,8.0,6.824651135664745,4,1,0,8.86,0
96.0,8.0,1,5.990169606574536,8.0,2,1,0,4.4075,0
81.0,4.0,0,8.036364605293723,10.0,4,0,3,6.390000000000001,0
89.0,2.0,1,4.165804192545423,5.036067585485302,2,2,5,6.055,0
97.0,4.0,0,7.0,4.609060219169816,5,1,3,5.33,1
111.0,5.0,0,10.0,6.909847416765313,3,2,3,5.91,1
93.0,0.0,1,8.0,7.0,0,1,6,5.324999999999999,0
102.0,4.723762051461584,1,4.5083358657117145,5.04212919084377,2,2,4,4.43,0
86.0,4.697646919581413,0,5.207302201823342,8.0,1,1,1,7.346666666666667,0
104.0,4.369201183604062,1,9.0,7.0,4,1,3,9.14,0
87.0,7.808111731823587,1,6.0,10.0,2,1,0,7.59,0
98.0,2.0,1,10.0,6.0,5,1,3,3.186666666666666,0
120.0,4.0,0,5.965123028791368,4.0,1,1,2,4.87,0
107.0,7.0,0,4.5403457351569045,6.776684772285293,1,4,4,5.4475,1
112.0,6.015145820396253,1,5.407516024686078,5.0,3,2,3,5.631428571428572,1
103.0,10.0,1,3.0,6.0,5,1,3,9.551666666666668,0
94.0,7.065890355773515,0,6.496049875445223,8.0,2,4,3,5.453333333333333,0
103.0,5.355184196426901,0,4.842848729425501,5.928345428119737,3,2,3,7.22,1
89.0,3.0,0,6.221566372023652,6.0,1,1,0,4.733333333333333,0
109.0,4.0,0,4.473043540823113,3.8657661161205255,2,2,4,6.72,0
120.0,7.0,0,3.547151733345842,1.0,3,2,2,6.1775,0
77.0,2.8346077006101815,1,4.741110180981568,6.129240166376535,3,2,3,1.46,0
108.0,1.0,1,10.0,8.0,4,0,2,4.91,1
99.0,4.0,1,4.6897802098333266,4.830725093983739,2,1,3,7.793333333333333,0
99.0,5.0,0,5.424750569690602,4.794768305215829,4,1,3,5.8,0
99.0,7.234725075673694,1,3.0,6.0,5,1,6,6.603999999999999,0
110.0,10.0,0,0.0,5.704741846530684,1,1,1,6.412857142857143,0
105.0,5.443604946607156,1,5.0,6.175492870449201,2,3,5,6.868828737433293,1
100.0,6.701584654936735,0,5.181092032876823,10.0,3,2,5,9.01,1
96.0,5.665745862233734,0,6.255967302155817,5.919304850207197,2,4,3,8.7575,1
113.0,4.0,1,2.8783513884381478,3.0,4,1,5,6.6125,1
103.0,4.0,1,4.8509721647291215,5.091725423981568,3,1,3,3.4466666666666668,1
102.0,5.902614269984188,1,0.0,4.5342750867203705,2,1,3,7.101428571428571,1
103.0,5.057902050453748,0,5.084317935638705,5.471103118092962,3,1,1,5.85,1
120.0,7.597723870605954,0,6.599496340962265,5.0,2,2,0,8.164285714285715,1
95.0,5.927728821602983,1,3.893736588666883,7.0,4,1,6,6.08,0
78.0,4.0,1,2.0,5.609874094540107,3,1,0,7.32,1
89.0,9.150902128015808,0,1.0,6.0,1,3,0,6.52,0
120.0,6.4885445388769085,0,8.0,6.0,3,2,3,7.096666666666667,0
104.0,4.446892100276159,1,5.21280952155125,5.0,0,4,3,6.154000000000001,0
105.0,4.921944826208186,1,4.630489162970768,5.858847769466948,3,1,3,5.585000000000001,1
117.0,6.81898503921019,0,6.012929736067427,3.052508897378054,2,4,3,7.16,0
95.0,3.0,1,6.155817246639227,4.093126175028296,3,3,3,6.16,1
99.0,4.762646157726831,1,7.0,4.808631405552944,3,1,0,5.38,0
94.0,6.78,0,5.4580504858407295,6.651159802742352,3,1,0,3.0,1
113.0,5.695133031350167,0,4.425526079440221,4.145277238795641,2,1,3,5.66,0
104.0,8.0,1,4.442401245545206,6.437951695699709,3,1,3,9.63,0
96.0,2.0,1,5.258147315312897,3.982473034157973,0,4,4,7.39,0
76.0,8.0,0,0.0,4.0,3,1,0,6.76,0
88.0,9.659529673354225,0,0.0,3.0,5,2,2,7.77,0
99.0,5.923358160096932,1,5.503613930992483,10.0,2,1,3,5.952,1
121.0,7.0,0,2.074264979868385,1.0,4,2,5,8.9,1
110.0,3.0,0,10.0,4.076829958375869,2,2,1,7.5,0
101.0,6.0,0,7.254610560895642,10.0,1,3,4,5.68,1
105.0,2.0,0,8.67230510699168,8.0,1,1,1,8.155,1
121.0,8.0,1,1.4918915951471163,1.0,0,4,2,7.67,0
101.0,4.467242317399549,1,4.0,5.299011498159867,1,2,3,7.586000000000001,0
120.0,3.0,0,7.0,6.0,2,1,5,3.46,1
99.0,5.639057338368595,0,4.776031045555932,5.425807711573233,3,1,3,8.29,0
95.0,1.0,1,1.0,2.807553453219157,1,1,3,9.34,0
68.0,1.4402775071153116,1,3.5654724997311007,8.0,0,2,2,4.855,0
101.0,2.137065953478917,0,4.0,2.0,3,2,6,7.3950000000000005,0
100.0,6.0,1,8.688536842678694,1.8627331616063927,9,1,3,6.275,1
106.0,5.06654259256462,0,2.0,5.0,3,2,5,8.53,1
112.0,6.0,1,5.585717361285241,4.658942769423415,2,1,0,6.593333333333334,1
107.0,2.8241595867532574,0,3.574280412999876,1.0,2,2,4,2.72,0
98.0,10.0,0,3.0,9.0,3,1,3,5.85,0
90.0,7.864556345110326,1,5.0,9.0,2,1,0,5.51,0
102.0,9.0,0,3.6950894422210077,7.597587357086882,4,2,6,7.11,0
88.0,9.0,0,7.0,8.71141020913895,4,2,2,5.3225,0
125.0,1.0,1,9.0,1.2375258344295688,1,2,1,7.4,0
102.0,5.914556842701341,1,5.066416994577153,8.0,3,1,3,7.323333333333333,1
78.0,4.0,0,0.0,0.0,5,1,1,6.3066666666666675,0
114.0,1.0,0,4.599060054865742,1.874261989925408,1,2,4,6.276666666666667,0
87.0,2.4065070967520583,0,3.2051690579709877,7.017881207362153,0,1,2,6.35,0
95.0,5.332218410783071,1,5.3067263646041205,7.0,3,3,4,6.43,1
102.0,5.941619483087276,0,9.0,6.496080120368319,3,4,3,9.79,1
98.0,4.812744762310054,0,5.19449415096825,4.313226136966383,2,2,1,4.21,0
95.0,7.172251434354312,1,4.0,4.147299702523096,5,1,3,6.6925,0
107.0,5.0,1,6.0,6.533523365465481,2,2,3,6.575999999999999,1
116.0,10.0,1,3.778228192772403,5.0,4,2,2,7.92,1
113.0,1.0,0,6.0,3.180039877567417,2,1,2,6.37,1
102.0,6.32,0,7.0,6.131482491327059,3,2,2,7.400000000000001,0
97.0,2.0,0,4.95000866205811,3.6623304544533113,2,2,3,6.510000000000001,0
102.0,4.524822965407605,1,4.218401414856302,5.2638413831232835,3,0,2,4.87,0
134.0,7.0,0,0.0,4.0,0,4,8,6.35,1
102.0,6.0,0,4.6868497105511615,5.2201069224702525,3,2,3,4.015,0
103.0,2.0,1,6.0,6.24416536162261,3,2,6,8.44,1
98.0,7.882033749703012,0,1.0,3.0,5,2,3,7.7425,1
86.0,6.0,1,6.0,10.0,0,1,4,8.27,0
101.0,5.0,0,8.0,5.821316411097321,3,2,2,5.66,0
98.0,5.619030467626956,0,7.0,4.692204757951938,2,4,3,7.02,0
102.0,3.0,1,4.306326583234121,3.0,2,1,2,7.839999999999999,0
96.0,4.0,0,5.433628676536294,7.0,2,1,3,7.53,0
100.0,5.167301339298831,0,4.837840404969608,5.053204877516254,2,2,3,6.525,0
114.0,2.82852849415449,1,2.6278177566978087,1.0,2,2,6,7.536666666666666,0
102.0,5.0,1,4.730101964346499,4.0,2,2,2,3.36,0
98.0,5.337578486365015,0,4.989082570824138,5.101179292732432,2,2,1,9.15,0
97.0,7.82968745974642,1,6.859971726679415,10.0,3,1,0,9.13,1
103.0,3.7741580714275997,0,3.910453069722351,5.33,0,2,2,9.075,0
101.0,4.838897807911863,1,1.0,3.290078433861922,2,1,1,1.35,1
102.0,4.656214413912462,0,10.0,6.893606126933577,3,2,3,7.19,0
101.0,5.159043168117108,0,4.517138940428964,5.456513895129868,2,2,4,6.86,0
114.0,5.404441256508019,0,4.631601429996614,5.322899939979589,2,2,3,7.0424999999999995,1
90.0,7.805362946538022,1,6.36181018470872,9.0,4,1,3,6.26,0
97.0,9.0,1,5.811448053345593,5.498223990123403,5,1,1,8.44,0
89.0,2.0,0,6.862885426753724,6.0,3,1,1,7.05,1
113.0,2.123882185740854,0,1.8002536555102857,0.0,3,1,6,6.69,0
96.0,4.787368383373575,0,5.269231515143328,4.321022588921217,2,1,0,5.488333333333333,0
102.0,7.0,1,5.781094030093822,6.323185280357215,3,4,4,6.54,1
101.0,7.0,0,1.0,4.781463020957448,2,1,3,5.976,0
101.0,5.138684230376292,0,2.0,4.645843116698359,2,1,1,6.9719999999999995,1
103.0,7.0,0,4.309388532810708,6.087594973583517,3,1,3,7.616666666666667,0
90.0,2.0,1,4.0,3.0598162150590262,3,1,3,6.088,0
100.0,5.427443843027252,1,5.187170134773904,4.93184310665797,2,2,1,7.246,0
94.0,6.454772198265886,0,3.0,3.2159972250801,4,1,1,5.675,0
82.0,3.354938502089965,0,4.157307787826355,6.0,4,1,2,9.44,1
146.0,8.0,0,8.0,2.0,2,2,0,6.678,1
93.0,9.0,0,6.75706539452726,4.9854876465303075,3,4,0,5.8,0
96.0,7.327260143545651,0,5.0,5.11998461243922,5,1,3,9.72,0
78.0,3.0,1,10.0,7.0,0,3,0,7.605,0
84.0,5.0,1,7.771022440086558,8.0,5,1,1,5.868571428571428,1
98.0,5.743984448049268,1,9.0,10.0,3,1,3,7.06,0
104.0,5.194480299354986,1,3.0,5.420369273484518,3,1,3,5.961666666666667,1
101.0,6.121391159754079,0,1.0,4.326018200974868,2,1,1,8.67,1
109.0,3.2622995755711948,1,4.0,5.0,0,1,2,7.490000000000001,0
119.0,6.0,0,2.2083266596512026,3.0,2,1,2,8.68,1
101.0,5.117968513030032,0,4.898995813555992,4.925550678256618,2,4,6,4.5575,0
88.0,4.475644993355203,0,5.5111335091680544,8.0,2,1,0,5.73,1
95.0,7.0,0,3.5020771801756467,5.0,4,1,2,9.37,0
120.0,8.715440884931134,1,0.0,5.0,1,1,3,6.09,0
88.0,0.7347552376679687,0,2.7833157381908045,5.0,0,2,2,4.843333333333334,1
101.0,2.0,0,8.0,3.0,3,2,2,7.215999999999999,0
104.0,5.084684490662113,1,4.826210564158789,5.6866832829548315,3,2,3,5.73,1
110.0,2.0640965825334554,0,10.0,8.120466748738641,1,1,4,1.84,0
99.0,7.0,0,5.846187172152284,5.156741099106819,2,3,1,7.7225,0
103.0,4.677427127028775,1,9.0,7.7656169342167685,3,1,4,8.288333333333334,0
117.0,0.49457203847651954,1,9.0,4.0,1,1,1,6.758,1
120.0,8.405824477464183,0,6.5335282828644665,5.0,4,1,3,3.7866666666666666,0
100.0,5.026517248079536,0,4.64329371868261,5.238386845832876,3,1,2,6.493333333333333,0
102.0,4.6180775301523695,1,4.157836217139824,5.0,3,0,2,7.1274999999999995,0
84.0,10.0,1,9.0,10.0,5,2,2,6.4675,0
74.0,1.0,0,6.820607184402814,5.0,1,4,2,5.9959999999999996,0
109.0,8.0,0,4.115677744558191,2.0,3,3,1,4.933333333333334,0
125.0,7.62290215993756,0,9.0,4.5229742157593975,4,2,3,9.02,0
120.0,3.0,1,7.431489349663963,5.0,0,1,2,5.9175,0
105.0,4.066189872065898,0,3.900619399776758,2.0,3,2,3,7.384,0
87.0,4.946588219876567,1,1.0,4.853268825147813,2,1,3,7.28,0
74.0,2.0,0,9.150634826831084,10.0,2,4,4,5.6899999999999995,1
120.0,5.189190362932347,0,3.8966859739640327,4.166695563271707,1,1,3,6.477500000000001,0
88.0,1.0,1,6.439239738168254,2.3734055733398733,4,1,2,7.37,0
77.0,0.0,0,8.0,2.0,6,1,4,9.045,0
99.0,8.0,1,7.0,8.0,3,1,1,8.17,0
199.0,10.0,1,9.0,4.0,0,1,6,7.875,1
104.0,8.0,1,7.0,6.9438371894142055,3,2,3,9.58,0
106.0,10.0,0,4.60365257579997,6.649569131212232,3,2,3,5.0325,0
100.0,5.963485127447864,1,5.122352102364861,5.252858348538927,4,1,3,6.39,0
95.0,5.0,1,5.4108588971797005,7.0,2,2,3,7.285,0
87.0,2.703387907937909,1,2.67568004433576,7.502060986196664,0,1,3,8.57,0
98.0,3.0,1,5.612803004710493,4.265619191491261,4,1,3,4.63,1
76.0,10.0,1,1.2712027037793376,2.0,7,2,1,7.02,0
98.0,2.0,0,4.192365124412326,4.957360922126794,2,1,5,9.96,0
107.0,4.0,0,4.275049406914775,3.0,3,2,2,5.635000000000001,1
101.0,7.0,1,9.0,7.465437590259336,4,2,2,6.786666666666666,0
104.0,5.453507549442527,1,4.630386442383639,6.249773847973913,3,1,3,8.4,1
104.0,4.986464852435681,0,5.0,6.138706748086175,3,1,2,6.253333333333333,1
94.0,4.509706326972115,1,5.849050697119274,5.013159311700921,1,4,3,7.085,0
110.0,6.4419526423292055,1,4.832122581715346,5.0,2,1,2,9.68,0
122.0,7.850555661586313,1,1.0,2.198389505920094,4,1,3,5.768,1
121.0,6.255376058386084,1,10.0,5.815097977888907,4,2,3,5.57,1
122.0,10.0,0,6.0,6.0,3,2,2,7.472499999999999,1
96.0,5.7947737046499235,0,2.0,8.0,1,1,4,7.48,0
92.0,4.540507344708974,0,4.587618695087009,5.786350567187586,3,1,2,6.3100000000000005,0
